시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202011,20,52800,4,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202011,21,53900,8,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202011,23,48000,3,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,105.6138,202011,26,87000,11,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202012,17,50000,4,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,105.6138,202012,19,77000,5,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202101,20,54000,14,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202101,26,51900,17,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202102,7,54000,10,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202102,10,52800,13,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,105.6138,202103,2,90000,3,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202103,3,54300,10,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202104,17,50500,4,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202105,2,52300,16,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,59.6506,202105,3,52000,14,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,105.7788,202105,18,85000,17,2019,밝은뜰로 15,
세종특별자치시 고운동,2111,2111,0,가락마을 19단지,84.9544,202105,25,66000,15,2019,밝은뜰로 15,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202011,3,65000,22,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202011,21,67100,10,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202011,27,69500,14,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202012,4,69500,11,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.8338,202012,15,52800,13,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202012,18,67000,10,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202012,23,64400,2,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202012,23,68700,15,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202012,28,70000,11,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.8338,202101,17,52000,16,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.8338,202102,4,52000,11,2015,만남로 190,20210225
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.8338,202102,4,52000,11,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202102,23,64000,5,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202102,27,69800,22,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202103,13,68500,17,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.8338,202104,10,48500,4,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202104,10,66500,14,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202104,12,63000,4,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202104,13,64000,4,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202104,15,64000,22,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.9897,202104,24,49000,8,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202105,9,69000,16,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),84.9895,202105,13,69500,14,2015,만남로 190,
세종특별자치시 고운동,1396,1396,0,가락마을 20단지(호반베르디움5차),59.9897,202105,21,47000,8,2015,만남로 190,
세종특별자치시 고운동,1731,1731,0,가락마을 2단지,107.1433,202011,25,82000,14,2019,마음로 49,
세종특별자치시 고운동,1731,1731,0,가락마을 2단지,107.1433,202012,3,96500,8,2019,마음로 49,
세종특별자치시 고운동,1731,1731,0,가락마을 2단지,111.3013,202102,3,88500,8,2019,마음로 49,
세종특별자치시 고운동,1731,1731,0,가락마을 2단지,107.1433,202104,2,88500,8,2019,마음로 49,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),73.713,202011,21,51000,3,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),73.713,202012,17,55800,19,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),84.9837,202012,26,66000,10,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),84.9837,202101,13,65000,14,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),59.9907,202101,20,53200,11,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),59.9907,202101,20,49900,17,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),73.713,202102,6,54900,5,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),73.713,202102,6,57500,3,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),84.9837,202102,7,66000,12,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),59.9907,202102,24,52000,27,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),84.9837,202104,13,68500,19,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),59.9907,202104,26,45800,10,2016,마음로 152,
세종특별자치시 고운동,1409,1409,0,가락마을11단지(중흥에듀카운티),84.9837,202105,8,64000,10,2016,마음로 152,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202010,28,58000,13,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202011,4,63000,20,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),59.655,202011,12,48000,6,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202011,14,65000,26,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),59.655,202011,14,47000,6,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202011,28,61000,9,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202012,12,60000,3,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),59.655,202101,3,47500,3,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),59.655,202101,16,49000,8,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202102,27,62200,5,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),59.655,202103,1,49900,14,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202103,14,61500,3,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),59.655,202104,9,45700,3,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202104,25,62500,22,2015,마음로 182,
세종특별자치시 고운동,1401,1401,0,가락마을13단지(대광로제비앙),84.606,202105,1,62000,9,2015,마음로 182,
세종특별자치시 고운동,1403,1403,0,가락마을14단지(우남퍼스트빌),107.5986,202010,14,70000,16,2020,마음안로 131,
세종특별자치시 고운동,1403,1403,0,가락마을14단지(우남퍼스트빌),107.5986,202011,8,72000,10,2020,마음안로 131,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),59.9917,202011,25,51900,13,2015,마음안로 190,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),73.9816,202101,9,58800,9,2015,마음안로 190,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),59.9917,202102,26,51000,2,2015,마음안로 190,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),59.9917,202103,17,47000,11,2015,마음안로 190,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),59.9917,202104,20,50500,11,2015,마음안로 190,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),73.9816,202104,24,59000,3,2015,마음안로 190,
세종특별자치시 고운동,1393,1393,0,가락마을15단지(중흥파크뷰),73.9816,202105,1,68000,18,2015,마음안로 190,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),84.8788,202010,12,60000,25,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),84.8788,202011,14,61000,25,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),59.9964,202011,21,49000,4,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),84.8788,202011,22,65800,22,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),59.9964,202011,27,51000,17,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),84.8788,202012,12,65000,4,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),59.8399,202103,1,50000,7,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),84.8668,202103,6,65000,18,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),59.9964,202103,19,52200,13,2015,만남로 187,
세종특별자치시 고운동,1395,1395,0,가락마을16단지(에듀그린),59.8399,202104,15,48000,4,2015,만남로 187,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202010,8,50000,16,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9881,202010,23,43000,3,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9881,202010,26,47000,4,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202011,15,40200,10,2015,마음안1로 167,20201217
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9809,202011,16,48000,8,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202011,17,47900,4,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202011,20,40200,10,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202011,21,50800,8,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202011,22,47500,4,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9881,202011,23,49500,11,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202011,25,48800,4,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202012,4,51800,13,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202012,9,53000,7,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202012,19,49800,7,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202012,24,52300,18,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202103,10,47500,2,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202104,20,48000,9,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9881,202104,23,50000,18,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202104,25,50000,12,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202105,1,49500,9,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202105,15,49300,5,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202105,19,48500,4,2015,마음안1로 167,
세종특별자치시 고운동,1386,1386,0,가락마을17단지(골드클래스),59.9159,202105,21,46000,7,2015,마음안1로 167,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.3699,202010,8,65000,7,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202010,21,87500,13,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202011,21,81000,17,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202012,15,83200,6,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.3699,202101,8,84600,12,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202101,18,84000,10,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202101,30,88000,2,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202102,6,87500,16,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.6816,202102,27,87500,7,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202103,11,89700,8,2018,마음안1로 139,
세종특별자치시 고운동,2112,2112,0,가락마을18단지,100.8986,202104,30,83900,2,2018,마음안1로 139,
세종특별자치시 고운동,1729,1729,0,가락마을1단지(힐데스하임),107.1454,202011,18,90800,17,2018,마음로 67,
세종특별자치시 고운동,1729,1729,0,가락마을1단지(힐데스하임),107.1454,202011,25,90700,9,2018,마음로 67,20201216
세종특별자치시 고운동,1729,1729,0,가락마을1단지(힐데스하임),107.1454,202011,25,90700,9,2018,마음로 67,
세종특별자치시 고운동,1729,1729,0,가락마을1단지(힐데스하임),111.3454,202103,30,90000,10,2018,마음로 67,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.9757,202010,4,65000,8,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.967,202010,7,64400,8,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.967,202011,15,67500,17,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.967,202011,17,65000,7,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),99.9434,202011,18,74500,17,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),99.9434,202012,1,60000,8,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.967,202012,9,70000,20,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),99.9434,202101,2,75500,18,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),99.9434,202101,25,73800,13,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.9757,202102,14,68500,16,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),84.967,202103,24,69000,24,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),99.9434,202103,25,53000,7,2015,마음안로 221,
세종특별자치시 고운동,1390,1390,0,가락마을21단지(에듀포레),99.9434,202104,22,75000,13,2015,마음안로 221,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202010,13,70000,4,2015,마음로 322,20201207
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202010,13,70000,4,2015,마음로 322,20210114
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),84.9968,202010,19,28500,11,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202011,7,69800,12,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202011,20,66000,2,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202011,27,74500,7,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202011,29,75000,16,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),84.9968,202012,14,67700,16,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),84.9968,202012,26,66900,2,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),84.9968,202101,2,65000,7,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202101,15,70000,4,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),84.9968,202103,7,68800,10,2015,마음로 322,
세종특별자치시 고운동,1387,1387,0,가락마을22단지(에듀힐스),96.1416,202105,9,70200,4,2015,마음로 322,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),59.8652,202010,13,50800,8,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),84.9893,202011,28,60000,2,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),84.9893,202012,18,68400,6,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),59.8652,202012,19,52000,7,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),84.9893,202012,26,69500,10,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),84.9893,202101,16,68000,6,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),59.9903,202101,19,51500,6,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),59.9349,202102,10,51400,15,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),59.8652,202102,19,46500,1,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),84.9893,202103,5,62200,5,2014,마음안로 47,
세종특별자치시 고운동,1708,1708,0,가락마을3단지(호반베르디움),59.8652,202103,16,51500,14,2014,마음안로 47,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),84.6583,202011,18,64000,14,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9013,202012,12,53000,13,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9058,202012,26,51000,8,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9013,202101,8,55000,14,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9058,202102,6,51700,17,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9013,202102,18,51000,1,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),84.6583,202103,6,69800,3,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9013,202103,6,51000,17,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9058,202103,21,52000,17,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),84.8974,202103,23,65000,12,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9013,202103,23,51300,6,2015,마음안로 34,
세종특별자치시 고운동,1705,1705,0,가락마을5단지(유승한내들),59.9013,202104,15,52000,15,2015,마음안로 34,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.7236,202010,16,48000,2,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202011,16,51700,6,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,5,49000,2,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,10,59500,25,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.7236,202012,13,51900,4,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,21230,24,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,12,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,10,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,8,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,7,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,7,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,18335,3,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19107,4,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,14,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,6,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,8,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,5,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,21230,24,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,18,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,18,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,22,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,22,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.7236,202012,19,19475,26,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,18335,3,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,21,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,22,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,17,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,7,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,26,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,11,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,18,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,17,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,8,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,7,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,5,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,8,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,9,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,16,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.7236,202012,19,19475,26,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,5,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.9942,202012,19,19475,19,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,12,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,9,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,14,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,12,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,16,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,19475,23,2015,마음로 14,
세종특별자치시 고운동,1728,1728,0,가락마을6단지(중흥S클래스프라디움),59.6866,202012,19,18335,3,2015,마음로 14,
